title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
Identity,movie,"Mystery, Thriller",2003,tt0309698,7.3,273535,US
"Claire's Knee",movie,"Drama, Romance",1970,tt0065772,7.5,12803,DE
"A Good Marriage",movie,"Comedy, Drama, Romance",1982,tt0082053,7,3875,DE
"The Addams Family",movie,"Comedy, Fantasy",1991,tt0101272,6.9,186620,US
Backdraft,movie,"Action, Drama, Mystery",1991,tt0101393,6.7,89540,AU
"The First Wives Club",movie,Comedy,1996,tt0116313,6.4,55548,"AT, AU, CH, DE, FR, GB, IE, IT, US"
"20,000 Leagues Under the Sea",movie,"Adventure, Fantasy, Romance",1997,tt0118247,5.1,1095,US
"Ghostbusters II",movie,"Action, Comedy, Fantasy",1989,tt0097428,6.6,229962,US
"The Trial",movie,"Drama, Mystery, Thriller",1962,tt0057427,7.6,24800,DE
1408,movie,"Fantasy, Horror, Mystery",2007,tt0450385,6.8,299863,"BR, CL, CO, IN, MX"
"Flesh for Frankenstein",movie,"Horror, Sci-Fi",1973,tt0071508,5.8,7157,"CA, US"
Frankenstein,movie,"Crime, Horror, Mystery",2004,tt0397430,4.5,2082,US
"Modern Times",movie,"Comedy, Drama, Romance",1936,tt0027977,8.5,264756,DE
"Red River",movie,"Drama, Western",1948,tt0040724,7.8,35198,"BR, CL, CO, MX"
"The Night of the Hunter",movie,"Crime, Drama, Film-Noir",1955,tt0048424,8,100520,"BR, CL, CO, MX"
"Midnight Cowboy",movie,Drama,1969,tt0064665,7.8,123279,"CL, CO, MX"
"Gangs of New York",movie,"Crime, Drama",2002,tt0217505,7.5,480306,"IN, US"
"Beavis and Butt-Head Do America",movie,"Adventure, Animation, Comedy",1996,tt0115641,6.8,61057,"AT, CA, CH, DE, FR, GB, IE, IT, US"
"No Telling",movie,Horror,1991,tt0102545,5.7,436,"CA, US"
