title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Natalie Wood: What Remains Behind",movie,"Biography, Documentary",2020,tt9435952,7.1,1712,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, FR, GT, HN, JM, LC, MC, MX, NI, NL, NO, PA, PE, PT, PY, SE, SV, TC, TT, US, UY, VE"
"Freaks Out",movie,"Adventure, Drama, Fantasy",2021,tt7270808,6.9,7535,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"Aquaman and the Lost Kingdom",movie,"Action, Adventure, Fantasy",2023,tt9663764,5.6,98958,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"The Goya Murders",movie,"Crime, Drama, Mystery",2019,tt9173002,4.8,1034,"AD, ES, FR"
"Pen Pals",movie,,1988,,,,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Fists of Freedom: The Story of the '68 Summer Games",movie,"Documentary, History, Sport",1999,tt0275353,7.6,108,"AG, BB, BS, HN, NI, RS, TT, US"
"The Music in Me: The Leopards Take Manhattan - The Little Band That Roared",movie,Documentary,2008,tt1213593,8.8,32,"AG, BB, BS, HN, NI, TT, US"
"Sai de Baixo: O Filme",movie,Comedy,2019,tt8211942,4.7,556,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
"Oh Mercy!",movie,"Crime, Drama, Thriller",2019,tt8359840,6.3,2547,"FR, MC"
"I Can Quit Whenever I Want",movie,Comedy,2019,tt8806768,5.6,2003,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Turtles All the Way Down",movie,"Drama, Mystery, Romance",2024,tt7737224,6.6,5893,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, US, UY, VE"
"She Said, He Said",movie,"Comedy, Family, Romance",2019,tt9660006,4.8,240,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Mel Brooks: Unwrapped",movie,"Biography, Documentary, History",2018,tt8709184,6.8,243,"AG, BB, BS, HN, NI, TT, US"
"Bully. Coward. Victim. The Story of Roy Cohn",movie,Documentary,2019,tt9308256,6.8,979,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NO, PA, PE, PL, PT, PY, RO, SE, SI, SV, TC, TT, US, UY, VE"
"Under the Stars of Paris",movie,Drama,2020,tt11188734,6.1,350,FR
"The Traitor",movie,"Biography, Crime, Drama",2019,tt7736478,7.1,13403,PL
"Icarus. The Legend of Mietek Kosz",movie,"Biography, Drama",2019,tt9121954,6.6,585,PL
4x4,movie,"Crime, Thriller",2019,tt8561690,5.7,2559,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
"Running with Beto",movie,Documentary,2019,tt8739240,6.1,643,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HR, HU, JM, LC, MD, ME, MK, MX, NI, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, UY, VE"
"Heroes of Envell: Exit Game",movie,"Adventure, Animation, Fantasy",2019,tt7520722,7.1,58,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"Ernie & Joe: Crisis Cops",movie,Documentary,2019,tt9617448,8,364,"AG, BB, BS, HN, NI, TT, US"
"Benchwarmers 2: Breaking Balls",movie,"Comedy, Sport",2019,tt8750122,4.1,1109,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"The Tesla Case",movie,"Adventure, Comedy, Family",2022,tt14671126,8.3,53,BG
"Well Groomed",movie,"Documentary, Sport",2019,tt8480782,5.9,601,"AG, BB, BS, HN, NI, TT, US"
"Any One of Us",movie,"Biography, Documentary",2019,tt8805702,7.8,303,"AG, BB, BS, HN, NI, RS, TT, US"
"Upon the Magic Roads",movie,"Adventure, Fantasy",2021,tt11390180,5.7,1368,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Last Night in Soho",movie,"Drama, Horror, Mystery",2021,tt9639470,7,185119,"CZ, RO"
"My Sweet Monster",movie,"Adventure, Animation, Family",2021,tt9572006,4.8,519,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Kaamelott: First Installment",movie,"Adventure, Comedy, Fantasy",2021,tt9844322,6.1,4195,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Hostage Radio",movie,"Action, Adventure, Horror",2019,tt7857374,5.5,2624,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Blanquita,movie,Drama,2022,tt21376206,6.3,359,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"Those Who Wish Me Dead",movie,"Action, Drama, Thriller",2021,tt3215824,6,74370,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, FI, GT, HN, JM, LC, MX, NI, NO, PA, PE, PT, PY, SE, SV, TC, TT, US, UY, VE"
Reminiscence,movie,"Mystery, Romance, Sci-Fi",2021,tt3272066,5.9,67584,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, FR, GT, HN, JM, LC, MX, NI, PA, PE, PT, PY, SV, TC, TT, US, UY, VE"
"Silk Road",movie,"Crime, Drama, Thriller",2021,tt7937254,6,6921,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
"By a Sharp Knife",movie,Drama,2019,tt9574922,6.5,298,"CZ, SK"
"The Specials",movie,"Comedy, Drama",2019,tt8655470,7.4,11615,"AD, ES"
"The King of Staten Island",movie,"Comedy, Drama",2020,tt9686708,7.1,78373,"BA, BG, HR, HU, MD, ME, SI, SK"
"Cindy La Regia",movie,Comedy,2020,tt8200456,6,1682,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
"Fixies vs Crabots",movie,"Animation, Comedy, Family",2019,tt11498676,5.7,151,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Another Round",movie,Drama,2020,tt10288566,7.7,203116,"AD, ES, FR, MC, PL"
"Song of Parkland",movie,"Documentary, Drama, Short",2019,tt9701028,6.2,109,"AD, AG, BA, BB, BG, BS, CZ, ES, HN, HR, HU, MD, ME, MK, NI, PL, PT, RO, SI, SK, TT, US"
"The Misfits",movie,"Action, Adventure, Comedy",2021,tt4876134,4.5,14118,"AR, BO, BR, CL, CO, CR, FR, GT, MC, MX, PE, PL, SV, UY"
"Batman vs Teenage Mutant Ninja Turtles",movie,"Action, Adventure, Animation",2019,tt9775360,7.1,12938,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
"Tall Tales",movie,"Drama, Romance, Thriller",2019,tt7757688,6.9,1571,HU
"Their Lucky Stars",movie,Comedy,2019,tt8924988,5.1,223,PL
"On the Roof",movie,"Comedy, Drama",2019,tt7424056,6.9,404,"CZ, SK"
"438 Days",movie,"Drama, Thriller",2019,tt8325442,6.7,3569,"DK, FI, NO, SE"
"Funny Pages",movie,Comedy,2022,tt8174412,6.2,3859,"BA, BG, HR, HU, MD, ME, MK, PL, SI, SK"
"Over Fingers",movie,"Comedy, Romance, Sport",2019,tt9048482,5.4,329,"CZ, SK"
"Judas and the Black Messiah",movie,"Biography, Drama, History",2021,tt9784798,7.4,93126,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, GT, HN, JM, LC, MX, NI, PA, PE, PT, PY, RS, SV, TC, TT, US, UY, VE"
"Bruno Reidal, Confessions of a Murderer",movie,"Biography, Crime, Drama",2021,tt10965850,6.6,903,"BA, BG, HR, HU, MD, ME, MK, PL, SI, SK"
Servants,movie,Drama,2020,tt8462814,6.4,1013,"CZ, SK"
Heidi,movie,Drama,2019,tt9800034,6.2,265,"MD, RO"
"Escape Room: Tournament of Champions",movie,"Action, Adventure, Horror",2021,tt9844522,5.7,62183,ES
"After Yang",movie,"Drama, Sci-Fi",2021,tt8633464,6.6,23935,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"The Apollo",movie,Documentary,2019,tt7935908,6.8,712,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, PA, PE, PL, PT, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
"The Coldest Game",movie,"History, Sport, Thriller",2019,tt6445414,6.2,12780,PL
"Los lobos",movie,Drama,2019,tt9057808,7.2,1273,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Fritzi: A Revolutionary Tale",movie,"Animation, Family, History",2019,tt9805160,7,369,"CZ, SK"
"To Live Again",movie,Drama,1998,tt0146313,6.1,246,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, NL, PA, PE, PL, PY, RO, SI, SK, SV, TC, UY, VE"
"Unicorn Wars",movie,"Action, Animation, Comedy",2022,tt10483152,6.9,2444,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"Calamity, a Childhood of Martha Jane Cannary",movie,"Adventure, Animation, Comedy",2020,tt9719864,7.1,757,"BA, BG, HR, HU, MD, ME, MK, SI, SK"
"The Tomorrow War",movie,"Action, Adventure, Drama",2021,tt9777666,6.6,234363,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"El verano que vivimos",movie,"Drama, Romance",2020,tt10042590,5.9,1019,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Ordinary Love",movie,"Drama, Romance",2019,tt6012380,6.6,5401,"AG, BB, BS, HN, NI, TT, US"
Nayola,movie,"Animation, Drama, Fantasy",2022,tt3726682,7,292,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"Even Mice Belong in Heaven",movie,"Adventure, Animation, Comedy",2021,tt3804810,6.7,807,"CZ, SK"
"One Nation Under Stress",movie,Documentary,2019,tt10350078,6.8,195,"AG, BA, BB, BG, BS, CZ, HN, HR, HU, MD, ME, MK, NI, PL, RO, SI, SK, TT, US"
"Chicken for Linda!",movie,"Animation, Comedy, Musical",2023,tt21042126,7.1,820,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"Barkers: Mind the Cats!",movie,"Adventure, Animation, Family",2020,tt11390126,5.4,98,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Love Takes Flight",movie,Romance,2019,tt9876426,7,1626,"DK, FI"
"Jiu Jitsu",movie,"Action, Sci-Fi, Thriller",2020,tt9624766,2.9,10683,"DK, FI, NO, SE"
"Game of Thrones: The Last Watch",movie,Documentary,2019,tt10090796,7.1,6764,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"My Spy",movie,"Action, Comedy",2020,tt8242084,6.4,38206,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
"The Parachute Murder Plot",movie,"Crime, Documentary",2018,tt9143580,6,362,"AD, BA, BG, CZ, HR, HU, MD, ME, MK, NL, PL, PT, RO, SI, SK"
"The Lady Terrorist",movie,"Comedy, Crime, Drama",2019,tt8852702,6.4,497,"CZ, SK"
"Sailing Into Love",movie,"Drama, Romance",2019,tt10136854,6.5,1731,"DK, FI"
"Shazam! Fury of the Gods",movie,"Action, Adventure, Comedy",2023,tt10151854,5.9,130987,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"La belle époque",movie,"Comedy, Drama, Fantasy",2019,tt9172422,7.4,20208,PL
Wig,movie,Documentary,2019,tt10206188,6.9,860,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PT, PY, RO, SI, SK, SV, TC, TT, US, UY, VE"
"The Last Trip to the Seaside",movie,"Drama, Short",2019,tt10280050,6.4,84,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"Linda Ronstadt: The Sound of My Voice",movie,"Biography, Documentary, Music",2019,tt10011448,8,2538,"AG, BB, BS, NI, TT"
"Standing Up, Falling Down",movie,"Comedy, Drama",2019,tt6173484,6.6,2637,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Dying to Be Perfect: The Ellen Hart Pena Story",movie,Drama,1996,tt0119030,5.5,257,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, NL, PA, PE, PL, PY, RO, SI, SK, SV, TC, UY, VE"
"Send It!",movie,"Action, Adventure, Comedy",2021,tt9009826,4.5,267,PL
"Ice on Fire",movie,Documentary,2019,tt9114472,7.4,1705,"AD, AG, BA, BB, BE, BG, BS, CZ, ES, FR, HN, HR, HU, MC, MD, ME, MK, NI, NL, PL, PT, RO, SI, SK, TT, US"
"The Immortal",movie,"Crime, Drama, Thriller",2019,tt9048786,6.8,7653,"AD, AG, BB, BS, ES, HN, NI, NL, PT, RS, TT, US"
"Legacy of Lies",movie,"Action, Thriller",2020,tt6834916,5.1,4447,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"I Care a Lot",movie,"Comedy, Crime, Drama",2020,tt9893250,6.4,149982,"DK, FI, NO, SE"
"The Little Things",movie,"Crime, Drama, Mystery",2021,tt10016180,6.3,131297,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
"Lego DC Batman: Family Matters",movie,"Action, Animation, Comedy",2019,tt10327712,6.1,1507,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
France,movie,"Comedy, Drama",2021,tt9714030,5.9,4984,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Home Videos",movie,Documentary,2019,tt10303674,7.4,185,"AD, AG, BB, BS, BZ, DK, DO, EC, ES, FI, HN, JM, LC, NI, NO, PA, PT, PY, SE, TC, TT, US, VE"
"Horizon Line",movie,"Action, Adventure, Drama",2020,tt5498354,4.8,11893,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
"Wedding at Graceland",movie,Romance,2019,tt9777092,5.9,775,"DK, FI"
"American Traitor: The Trial of Axis Sally",movie,"Drama, History, War",2021,tt7050946,5.7,3400,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Straight Up",movie,"Comedy, Romance",2019,tt8855960,6.9,3392,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"True Justice: Bryan Stevenson's Fight for Equality",movie,Documentary,2019,tt10260408,8.3,355,"AD, AG, BA, BB, BG, BS, CZ, ES, HN, HR, HU, MD, ME, MK, NI, PL, PT, RO, SI, SK, TT, US"
"Liberty: Mother of Exiles",movie,Documentary,2019,tt10327518,6.6,184,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Na stojaka v kine",movie,Comedy,2018,tt10515548,5,10,SK
"Lost in the Night",movie,"Drama, Thriller",2023,tt27307501,6.1,874,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"To Catch a Killer",movie,"Action, Crime, Drama",2023,tt10275534,6.6,44314,"AR, BR, CO"
Mo,movie,Drama,2019,tt10598260,5.8,1035,"MD, RO"
"Hidden Away",movie,"Biography, Drama",2020,tt8478554,7,1756,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"Let There Be Light",movie,Drama,2019,tt7689186,7.2,515,"CZ, SK"
"L.A. Johns",movie,Drama,1997,tt0119489,4.9,342,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PL, PY, RO, SI, SK, SV, TC, UY, VE"
Kalev,movie,Drama,2022,tt21874630,7.3,803,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"The Bad Guys",movie,"Adventure, Animation, Comedy",2022,tt8115900,6.8,63302,"CZ, RO"
"Petite Maman",movie,"Drama, Fantasy",2021,tt13204490,7.4,18618,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"The Electrical Life of Louis Wain",movie,"Biography, Drama, History",2021,tt10687506,6.8,21330,"DK, FI, NO, SE"
"The Blind Man Who Did Not Want to See Titanic",movie,"Comedy, Drama, Romance",2021,tt13328824,7.5,1857,"BA, BG, HR, HU, MD, ME, MK, PL, SI, SK"
"Loli paraditska",movie,Comedy,2019,tt10669822,6.4,157,"CZ, SK"
Sun,movie,Drama,2022,tt15429106,6,419,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"Halloween Kills",movie,"Action, Drama, Horror",2021,tt10665338,5.5,101672,"BA, BG, CZ, HR, HU, MD, ME, MK, RO, SI, SK"
"Looks That Kill",movie,"Comedy, Drama, Romance",2020,tt8179470,6.3,5608,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Quero-te Tanto!",movie,"Comedy, Romance",2019,tt8413912,4.5,134,PT
"Love and Sunshine",movie,Romance,2019,tt10369978,7.1,1621,"DK, FI"
"Yusuf Hawkins: Storm Over Brooklyn",movie,"Crime, Documentary",2020,tt8594010,7.3,238,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Undercover Wedding Crashers",movie,Comedy,2021,tt10290510,5.5,1059,"BA, BG, CZ, HR, HU, MD, ME, MK, RO, SI, SK"
Daughter,movie,"Animation, Drama, Family",2019,tt10923134,6.5,1315,"CZ, SK"
"Sermon on the Mount",movie,Documentary,2019,tt10461826,6.8,123,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, GT, HN, JM, LC, MX, NI, PA, PE, PT, PY, SV, TC, TT, US, UY, VE"
"After We Collided",movie,"Drama, Romance",2020,tt10362466,5.1,40033,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
"Insidious: The Red Door",movie,"Horror, Mystery, Thriller",2023,tt13405778,5.5,54852,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PL, PY, RO, SI, SK, SV, TC, UY, VE"
"Lupin III: The First",movie,"Action, Adventure, Animation",2019,tt10621032,6.9,3895,"AR, BO, CL, CO, CR, DO, GT, JM, MX, PA, PE, PY, SV, UY, VE"
"The Year of the Death of Ricardo Reis",movie,Drama,2020,tt9455436,6,277,PT
"King Richard",movie,"Biography, Drama, Sport",2021,tt9620288,7.5,142327,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, GT, HN, JM, LC, MX, NI, NL, PA, PE, PT, PY, RS, SV, TC, TT, US, UY, VE"
Elvis,movie,"Biography, Drama, Music",2022,tt3704428,7.3,243606,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Secrets We Keep",movie,"Drama, Thriller",2020,tt9252488,5.9,7558,"AG, BB, BS, DK, FI, HN, NI, NO, SE, TT, US"
"Fair Play",movie,,2014,,,,"CZ, SK"
"The Tree",movie,"Animation, Short",2016,tt7206336,,,"CZ, SK"
Minari,movie,Drama,2020,tt10633456,7.4,100580,"HN, RS, US"
"Meg 2: The Trench",movie,"Action, Adventure, Horror",2023,tt9224104,5,87298,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Scooby-Doo: Return to Zombie Island",movie,"Adventure, Animation, Comedy",2019,tt10622136,5.5,2609,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
"Marry Me",movie,"Comedy, Music, Romance",2022,tt10223460,6.1,45139,"CZ, RO"
"Armageddon Time",movie,Drama,2022,tt10343028,6.5,16291,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"The End of the World",movie,"Action, Crime, Drama",2019,tt8790606,6.7,187,PT
"Halloween Ends",movie,"Drama, Horror, Mystery",2022,tt10665342,5,75841,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
"The Box",movie,Drama,2021,tt13846544,6.6,849,"BA, BG, HR, HU, MD, ME, MK, PL, SI, SK"
"The Last Duel",movie,"Action, Drama, History",2021,tt4244994,7.3,188331,ES
"Military Wives",movie,"Comedy, Drama, Music",2019,tt8951692,6.5,6105,"AG, BB, BS, HN, NI, TT"
"This Is Not a Burial, It's a Resurrection",movie,Drama,2019,tt10849514,7.3,1530,HN
Verdict,movie,"Crime, Drama",2019,tt10417642,6.8,631,"CZ, RO"
"Justice League Dark: Apokolips War",movie,"Action, Adventure, Animation",2020,tt11079148,7.7,27655,"AG, AR, BB, BO, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, RS, SV, TC, TT, US, UY, VE"
"Batman: Death in the Family",movie,"Action, Animation, Crime",2020,tt12794046,5.6,4362,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Superman: Man of Tomorrow",movie,"Action, Animation, Sci-Fi",2020,tt11079116,6.4,8987,"AG, AR, BO, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, TT, UY, VE"
"Superman: Red Son",movie,"Action, Animation, Sci-Fi",2020,tt10985510,6.4,17263,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Collective,movie,"Crime, Documentary",2019,tt10706602,8.1,13659,"AD, AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, HR, HU, JM, LC, MD, ME, MK, MX, NO, PA, PE, PL, PY, RO, SE, SI, SK, SV, TC, UY, VE"
Tony,movie,"Biography, Documentary",2019,tt10625172,4.4,166,PT
"Very Ralph",movie,Documentary,2019,tt10701384,7,835,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, HN, JM, LC, MX, NI, NL, NO, PA, PE, PT, PY, SE, SV, TC, TT, US, UY, VE"
"Bita e a Natureza",movie,,2017,,,,BR
Coma,movie,"Fantasy, Short",2007,tt1066301,7.7,16,"AD, AG, BA, BB, BG, BO, BS, BZ, CL, CR, DK, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PT, PY, SI, SK, SV, TC, TT, US, UY, VE"
"The Diary of Diana B",movie,"Biography, Drama, History",2019,tt8028150,7.4,1571,"BA, BG, HR, ME, MK, SI"
Tolken,movie,,2002,,,,FR
Old-Timers,movie,"Comedy, Crime, Drama",2019,tt9436632,6.7,249,"CZ, SK"
Adiós,movie,"Action, Drama, Thriller",2019,tt9786512,6.1,2184,"BE, FR"
Schoolgirls,movie,Drama,2020,tt10434142,6.4,2783,"AD, AG, BB, BS, ES, HN, NI, TT, US"
"Don't Worry Darling",movie,"Drama, Mystery, Thriller",2022,tt10731256,6.3,156286,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, JM, LC, MX, NI, NL, NO, PA, PE, PY, SE, SV, TC, TT, UY, VE"
Malignant,movie,"Crime, Horror, Mystery",2021,tt3811906,6.2,113610,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, FR, GT, HN, JM, LC, MX, NI, PA, PE, PT, PY, SV, TC, TT, US, UY, VE"
"Unmasking Jihadi John: Anatomy of a Terrorist",movie,Documentary,2019,tt10349958,7,491,"AG, BB, BS, HN, NI, TT"
"Alternate Endings: Six New Ways to Die in America",movie,Documentary,2019,tt10720098,7.3,309,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, PA, PE, PL, PT, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
"The Legend of Hei",movie,"Action, Adventure, Animation",2019,tt10734928,7.3,2457,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Minte-mã frumos în Centrul Vechi",movie,"Comedy, Romance",2016,tt5455714,5.4,160,"MD, RO"
"My Life as a Comedian",movie,"Biography, Drama",2019,tt8425516,6.4,1312,"DK, FI, NO, SE"
"The Last Vermeer",movie,"Drama, War",2019,tt8337320,6.7,6009,"BA, BE, BG, CZ, FR, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"Women Is Losers",movie,Drama,2021,tt9024096,5.9,425,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
